,#EventID,Time,Latitude,Longitude,Depth/km,Author,Catalog,Contributor,ContributorID,MagType,Magnitude,MagAuthor,EventLocationName,EventType
945,gfz2025riac,2025-09-04T07:15:07.85,41.528,81.916,10.0,,,GFZ,gfz2025riac,mb,4.6,,"Southern Xinjiang, China",
946,gfz2025rhyt,2025-09-04T06:34:14.82,51.835,158.345,10.0,,,GFZ,gfz2025rhyt,mb,4.85,,Near East Coast of Kamchatka,
947,gfz2025rhwa,2025-09-04T05:10:54.63,34.591,70.756,10.0,,,GFZ,gfz2025rhwa,mb,4.54,,Southeastern Afghanistan,
948,gfz2025rhux,2025-09-04T04:37:49.89,11.785,141.922,10.0,,,GFZ,gfz2025rhux,mb,5.16,,"Western Caroline Islands, Micronesia",
949,gfz2025rhua,2025-09-04T04:10:11.25,-24.287,-67.24,190.0,,,GFZ,gfz2025rhua,Mw,5.86,,Chile-Argentina Border Region,
950,gfz2025rhnu,2025-09-04T01:01:51.67,2.978,125.908,145.2,,,GFZ,gfz2025rhnu,mb,4.74,,"Talaud Islands, Indonesia",
951,gfz2025rhmt,2025-09-04T00:29:40.23,52.362,-169.602,10.0,,,GFZ,gfz2025rhmt,mb,4.92,,"Fox Islands, Aleutian Islands",
952,gfz2025rhmg,2025-09-04T00:14:27.82,-2.941,130.103,10.0,,,GFZ,gfz2025rhmg,mb,4.99,,"Seram, Indonesia",
953,gfz2025rhlq,2025-09-03T23:56:34.35,52.172,159.112,10.0,,,GFZ,gfz2025rhlq,mb,4.98,,Off East Coast of Kamchatka,
954,gfz2025rhjh,2025-09-03T22:45:42.15,9.718,126.557,10.0,,,GFZ,gfz2025rhjh,mb,5.24,,"Mindanao, Philippines",
955,gfz2025rhft,2025-09-03T20:57:50.52,52.324,-169.639,31.4,,,GFZ,gfz2025rhft,Mw,5.87,,"Fox Islands, Aleutian Islands",
956,gfz2025rhew,2025-09-03T20:31:15.64,27.432,129.207,10.0,,,GFZ,gfz2025rhew,mb,4.67,,"Ryukyu Islands, Japan",
957,gfz2025rgxh,2025-09-03T16:41:12.85,-1.793,138.983,10.0,,,GFZ,gfz2025rgxh,mb,4.9,,Near North Coast of West Papua,
958,gfz2025rgux,2025-09-03T15:28:42.83,71.541,-12.383,10.0,,,GFZ,gfz2025rgux,mb,4.46,,Jan Mayen Island Region,
959,gfz2025rgtv,2025-09-03T14:56:45.43,-1.489,-77.788,160.7,,,GFZ,gfz2025rgtv,Mw,5.37,,Ecuador,
960,gfz2025rgrm,2025-09-03T13:45:35.17,-20.499,-177.82,544.3,,,GFZ,gfz2025rgrm,mb,4.66,,Fiji Islands Region,
961,gfz2025rfyg,2025-09-03T04:02:19.95,52.05,159.816,22.6,,,GFZ,gfz2025rfyg,mb,5.26,,Off East Coast of Kamchatka,
962,gfz2025rfxl,2025-09-03T03:38:21.89,51.501,159.429,21.8,,,GFZ,gfz2025rfxl,Mw,5.26,,Off East Coast of Kamchatka,
963,gfz2025rfxb,2025-09-03T03:26:00.18,31.065,-8.268,10.0,,,GFZ,gfz2025rfxb,mb,4.49,,Morocco,
964,gfz2025rfww,2025-09-03T03:20:23.53,51.786,158.436,10.0,,,GFZ,gfz2025rfww,mb,4.87,,Near East Coast of Kamchatka,
965,gfz2025rfqa,2025-09-02T23:53:14.8,-0.885,120.454,10.0,,,GFZ,gfz2025rfqa,mb,4.78,,"Minahassa Peninsula, Sulawesi",
966,gfz2025rfms,2025-09-02T22:12:59.79,-20.194,-177.553,488.9,,,GFZ,gfz2025rfms,mb,4.81,,Fiji Islands Region,
967,gfz2025rfiv,2025-09-02T20:14:27.58,-23.237,171.011,10.0,,,GFZ,gfz2025rfiv,mb,5.1,,Southeast of Loyalty Islands,
968,gfz2025rfim,2025-09-02T20:04:51.76,-7.075,150.143,40.4,,,GFZ,gfz2025rfim,mb,4.73,,"New Britain Region, Papua New Guinea",
969,gfz2025rfdt,2025-09-02T17:40:46.63,51.531,159.457,10.0,,,GFZ,gfz2025rfdt,mb,4.87,,Off East Coast of Kamchatka,
970,gfz2025rext,2025-09-02T14:39:22.06,51.379,158.308,10.0,,,GFZ,gfz2025rext,mb,4.86,,Near East Coast of Kamchatka,
971,gfz2025retm,2025-09-02T12:29:39.95,34.514,70.818,10.0,,,GFZ,gfz2025retm,mb,5.52,,Southeastern Afghanistan,
972,gfz2025retd,2025-09-02T12:18:46.57,48.129,157.153,10.0,,,GFZ,gfz2025retd,mb,4.82,,East of Kuril Islands,
973,gfz2025resk,2025-09-02T11:56:35.76,49.668,157.298,10.0,,,GFZ,gfz2025resk,mb,4.85,,East of Kuril Islands,
974,gfz2025reri,2025-09-02T11:25:04.13,52.702,160.316,32.4,,,GFZ,gfz2025reri,Mw,5.2,,Off East Coast of Kamchatka,
975,gfz2025relh,2025-09-02T08:21:28.86,2.421,128.696,233.7,,,GFZ,gfz2025relh,mb,4.56,,"Halmahera, Indonesia",
976,gfz2025reko,2025-09-02T07:58:51.46,40.704,78.827,10.0,,,GFZ,gfz2025reko,mb,5.01,,"Southern Xinjiang, China",
977,gfz2025rekd,2025-09-02T07:49:53.98,46.794,10.532,10.0,,,GFZ,gfz2025rekd,mb,4.25,,Northern Italy,
978,gfz2025reix,2025-09-02T07:09:29.44,9.286,122.065,95.2,,,GFZ,gfz2025reix,mb,4.46,,"Negros, Philippines",
979,gfz2025rebt,2025-09-02T03:32:32.87,30.714,140.445,10.0,,,GFZ,gfz2025rebt,mb,5.49,,"Southeast of Honshu, Japan",
980,gfz2025rdzr,2025-09-02T02:29:30.82,18.937,120.52,10.0,,,GFZ,gfz2025rdzr,mb,4.89,,"Luzon, Philippines",
981,gfz2025rdzk,2025-09-02T02:20:46.87,-24.035,-67.049,179.4,,,GFZ,gfz2025rdzk,mb,4.56,,Chile-Argentina Border Region,
982,gfz2025rdqc,2025-09-01T21:38:23.27,22.777,-109.622,10.0,,,GFZ,gfz2025rdqc,mb,4.85,,Off West Coast of Baja California,
983,gfz2025rdle,2025-09-01T19:09:49.98,56.468,-152.368,10.0,,,GFZ,gfz2025rdle,mb,4.94,,"Kodiak Island Region, Alaska",
984,gfz2025rdfj,2025-09-01T16:12:11.04,52.353,160.167,48.7,,,GFZ,gfz2025rdfj,mb,4.78,,Off East Coast of Kamchatka,
985,gfz2025rdao,2025-09-01T13:48:01.83,-30.661,-71.197,53.4,,,GFZ,gfz2025rdao,mb,5.01,,Near Coast of Central Chile,
986,gfz2025rcwn,2025-09-01T11:45:45.98,56.486,-152.252,10.0,,,GFZ,gfz2025rcwn,mb,5.23,,"Kodiak Island Region, Alaska",
987,gfz2025rcvc,2025-09-01T11:02:08.86,56.515,-152.327,10.0,,,GFZ,gfz2025rcvc,Mw,5.54,,"Kodiak Island Region, Alaska",
988,gfz2025rcrz,2025-09-01T09:27:36.61,18.807,-69.703,89.8,,,GFZ,gfz2025rcrz,mb,4.57,,Dominican Republic Region,
989,gfz2025rcra,2025-09-01T08:58:27.06,-6.365,149.283,50.7,,,GFZ,gfz2025rcra,mb,4.99,,"New Britain Region, Papua New Guinea",
990,gfz2025rcoj,2025-09-01T07:38:33.5,-24.204,-66.939,167.0,,,GFZ,gfz2025rcoj,mb,4.65,,"Salta Province, Argentina",
991,gfz2025rcms,2025-09-01T06:47:57.93,51.856,158.349,10.0,,,GFZ,gfz2025rcms,mb,4.98,,Near East Coast of Kamchatka,
992,gfz2025rclg,2025-09-01T06:04:09.13,64.052,140.869,85.6,,,GFZ,gfz2025rclg,mb,4.7,,"Eastern Siberia, Russia",
993,gfz2025rcjg,2025-09-01T05:01:52.94,34.599,70.723,47.2,,,GFZ,gfz2025rcjg,mb,4.68,,Southeastern Afghanistan,
994,gfz2025rcib,2025-09-01T04:26:22.06,53.021,157.607,96.9,,,GFZ,gfz2025rcib,mb,4.71,,"Kamchatka Peninsula, Russia",
995,gfz2025rchd,2025-09-01T03:59:12.54,51.792,159.567,10.0,,,GFZ,gfz2025rchd,mb,4.75,,Off East Coast of Kamchatka,
996,gfz2025rceq,2025-09-01T02:43:44.74,34.295,71.037,10.0,,,GFZ,gfz2025rceq,mb,4.75,,Pakistan,
997,gfz2025rcde,2025-09-01T01:59:16.79,50.543,157.778,10.0,,,GFZ,gfz2025rcde,mb,4.73,,Kuril Islands,
998,gfz2025rbyu,2025-08-31T23:46:30.29,34.586,70.799,10.0,,,GFZ,gfz2025rbyu,mb,5.18,,Southeastern Afghanistan,
999,gfz2025rbuk,2025-08-31T21:33:21.25,34.488,70.843,10.0,,,GFZ,gfz2025rbuk,mb,5.16,,Southeastern Afghanistan,
1000,gfz2025rbty,2025-08-31T21:19:48.67,52.532,-175.273,10.0,,,GFZ,gfz2025rbty,mb,4.73,,"Andreanof Islands, Aleutian Islands",
1001,gfz2025rbqp,2025-08-31T19:38:07.87,34.481,70.771,10.0,,,GFZ,gfz2025rbqp,mb,4.54,,Southeastern Afghanistan,
1002,gfz2025rbpy,2025-08-31T19:17:36.18,34.725,70.861,14.0,,,GFZ,gfz2025rbpy,Mw,6.01,,Southeastern Afghanistan,
1003,gfz2025rbob,2025-08-31T18:21:25.54,16.416,-92.822,211.3,,,GFZ,gfz2025rbob,mb,4.49,,"Chiapas, Mexico",
1004,gfz2025rbml,2025-08-31T17:31:47.44,-7.517,127.73,147.5,,,GFZ,gfz2025rbml,mb,4.61,,Banda Sea,
1005,gfz2025rblt,2025-08-31T17:10:45.79,51.488,159.388,10.0,,,GFZ,gfz2025rblt,mb,5.04,,Off East Coast of Kamchatka,
1006,gfz2025rbkf,2025-08-31T16:24:24.67,-58.338,-25.509,36.7,,,GFZ,gfz2025rbkf,Mw,5.6,,South Sandwich Islands Region,
1007,gfz2025rbhu,2025-08-31T15:10:48.16,-24.182,-66.968,182.1,,,GFZ,gfz2025rbhu,mb,4.41,,"Salta Province, Argentina",
1008,gfz2025rbej,2025-08-31T13:27:30.17,51.76,158.854,10.0,,,GFZ,gfz2025rbej,mb,4.78,,Near East Coast of Kamchatka,
1009,gfz2025rauc,2025-08-31T08:15:59.24,-6.229,147.307,10.0,,,GFZ,gfz2025rauc,mb,5.05,,Papua New Guinea Region,
1010,gfz2025ratg,2025-08-31T07:49:55.12,7.399,123.662,25.0,,,GFZ,gfz2025ratg,mb,5.06,,"Mindanao, Philippines",
1011,gfz2025rarz,2025-08-31T07:11:23.32,-23.25,179.12,552.2,,,GFZ,gfz2025rarz,mb,4.77,,South of Fiji Islands,
1012,gfz2025rali,2025-08-31T03:50:20.16,-21.572,-11.851,10.0,,,GFZ,gfz2025rali,mb,5.02,,Southern Mid-Atlantic Ridge,
1013,gfz2025radk,2025-08-30T23:50:18.58,52.378,160.564,10.0,,,GFZ,gfz2025radk,mb,4.87,,Off East Coast of Kamchatka,
1014,gfz2025rabx,2025-08-30T23:03:49.61,-6.2,131.265,10.0,,,GFZ,gfz2025rabx,mb,5.1,,"Tanimbar Islands Region, Indonesia",
1015,gfz2025qzwd,2025-08-30T20:09:26.86,-11.428,166.314,42.7,,,GFZ,gfz2025qzwd,Mw,5.45,,Santa Cruz Islands,
1016,gfz2025qztv,2025-08-30T18:59:55.32,41.382,-116.632,10.0,,,GFZ,gfz2025qztv,mb,4.76,,Nevada,
1017,gfz2025qzqb,2025-08-30T17:05:31.47,15.297,96.318,10.0,,,GFZ,gfz2025qzqb,mb,5.26,,Near South Coast of Myanmar,
1018,gfz2025qzpw,2025-08-30T16:59:39.9,49.944,157.415,10.0,,,GFZ,gfz2025qzpw,mb,5.11,,East of Kuril Islands,
1019,gfz2025qzlx,2025-08-30T14:58:45.12,-11.495,166.347,10.0,,,GFZ,gfz2025qzlx,mb,5.25,,Santa Cruz Islands,
1020,gfz2025qzjd,2025-08-30T13:35:35.33,-4.772,103.126,65.6,,,GFZ,gfz2025qzjd,mb,5.2,,"Southern Sumatra, Indonesia",
1021,gfz2025qzdd,2025-08-30T10:33:56.07,31.497,50.893,10.0,,,GFZ,gfz2025qzdd,mb,4.53,,Northern and Central Iran,
1022,gfz2025qzbf,2025-08-30T09:35:18.44,-32.141,-13.326,10.0,,,GFZ,gfz2025qzbf,mb,5.08,,Southern Mid-Atlantic Ridge,
1023,gfz2025qzay,2025-08-30T09:26:28.81,39.398,142.447,10.0,,,GFZ,gfz2025qzay,mb,5.03,,"Near East Coast of Honshu, Japan",
1024,gfz2025qyxt,2025-08-30T07:50:05.93,34.348,16.505,10.0,,,GFZ,gfz2025qyxt,mb,4.61,,Central Mediterranean Sea,
1025,gfz2025qyib,2025-08-29T23:53:53.32,52.133,160.084,10.0,,,GFZ,gfz2025qyib,mb,5.37,,Off East Coast of Kamchatka,
1026,gfz2025qyhw,2025-08-29T23:48:23.75,53.424,159.761,10.0,,,GFZ,gfz2025qyhw,mb,5.24,,Near East Coast of Kamchatka,
1027,gfz2025qygf,2025-08-29T22:58:36.29,50.889,157.067,81.8,,,GFZ,gfz2025qygf,mb,5.16,,Kuril Islands,
1028,gfz2025qydx,2025-08-29T21:48:43.81,-18.982,-69.372,110.5,,,GFZ,gfz2025qydx,mb,4.55,,Northern Chile,
1029,gfz2025qxxt,2025-08-29T18:42:02.91,3.847,128.745,10.0,,,GFZ,gfz2025qxxt,mb,4.76,,"North of Halmahera, Indonesia",
1030,gfz2025qxuc,2025-08-29T16:50:54.79,37.182,142.156,10.0,,,GFZ,gfz2025qxuc,mb,4.96,,"Off East Coast of Honshu, Japan",
1031,gfz2025qxtj,2025-08-29T16:29:21.46,38.469,142.098,38.8,,,GFZ,gfz2025qxtj,Mw,5.51,,"Near East Coast of Honshu, Japan",
1032,gfz2025qxru,2025-08-29T15:41:16.64,51.597,16.175,1.0,,,GFZ,gfz2025qxru,M,3.21,,Poland,
1033,gfz2025qxon,2025-08-29T14:02:17.01,-8.476,108.825,85.3,,,GFZ,gfz2025qxon,mb,5.0,,"Java, Indonesia",
1034,gfz2025qxfa,2025-08-29T09:14:17.87,51.875,179.553,10.0,,,GFZ,gfz2025qxfa,mb,5.4,,"Rat Islands, Aleutian Islands",
1035,gfz2025qxaj,2025-08-29T06:53:24.09,51.722,159.276,10.0,,,GFZ,gfz2025qxaj,mb,5.15,,Off East Coast of Kamchatka,
1036,gfz2025qwzx,2025-08-29T06:39:12.87,48.004,148.181,395.4,,,GFZ,gfz2025qwzx,mb,4.33,,Northwest of Kuril Islands,
1037,gfz2025qwwn,2025-08-29T04:56:40.64,49.964,159.283,10.0,,,GFZ,gfz2025qwwn,mb,4.93,,East of Kuril Islands,
1038,gfz2025qwua,2025-08-29T03:40:44.82,50.018,159.35,10.0,,,GFZ,gfz2025qwua,mb,4.83,,East of Kuril Islands,
1039,gfz2025qwss,2025-08-29T03:01:10.58,-20.218,-177.604,463.2,,,GFZ,gfz2025qwss,mb,4.62,,Fiji Islands Region,
1040,gfz2025qwof,2025-08-29T00:44:20.94,9.994,125.942,117.5,,,GFZ,gfz2025qwof,mb,4.64,,"Mindanao, Philippines",
1041,gfz2025qwmr,2025-08-28T23:58:29.68,52.267,160.584,10.0,,,GFZ,gfz2025qwmr,mb,4.88,,Off East Coast of Kamchatka,
1042,gfz2025qwjd,2025-08-28T22:10:36.95,52.423,160.443,10.0,,,GFZ,gfz2025qwjd,mb,5.3,,Off East Coast of Kamchatka,
1043,gfz2025qweq,2025-08-28T19:54:32.04,36.691,141.115,82.5,,,GFZ,gfz2025qweq,mb,4.71,,"Near East Coast of Honshu, Japan",
1044,gfz2025qwcu,2025-08-28T18:58:41.92,-60.278,-61.655,10.0,,,GFZ,gfz2025qwcu,mb,5.0,,Drake Passage,
1045,gfz2025qvyz,2025-08-28T17:02:59.92,-22.416,-65.98,279.0,,,GFZ,gfz2025qvyz,mb,4.92,,"Jujuy Province, Argentina",
1046,gfz2025qvtm,2025-08-28T14:16:32.82,48.941,155.995,10.0,,,GFZ,gfz2025qvtm,mb,4.92,,Kuril Islands,
1047,gfz2025qvsy,2025-08-28T14:00:33.62,30.064,84.377,10.0,,,GFZ,gfz2025qvsy,mb,4.73,,Xizang,
1048,gfz2025qvoi,2025-08-28T11:40:25.56,-20.843,169.557,76.6,,,GFZ,gfz2025qvoi,mb,5.36,,Vanuatu Islands,
1049,gfz2025qvng,2025-08-28T11:07:48.46,52.051,179.758,133.0,,,GFZ,gfz2025qvng,Mw,5.9,,"Rat Islands, Aleutian Islands",
1050,gfz2025qvks,2025-08-28T09:50:05.06,42.941,146.078,10.0,,,GFZ,gfz2025qvks,mb,4.77,,"Off Coast of Hokkaido, Japan",
1051,gfz2025qvaf,2025-08-28T04:31:38.75,-5.724,152.547,10.0,,,GFZ,gfz2025qvaf,mb,5.16,,"New Britain Region, Papua New Guinea",
1052,gfz2025quxo,2025-08-28T03:12:47.71,26.365,127.777,10.0,,,GFZ,gfz2025quxo,mb,4.98,,"Ryukyu Islands, Japan",
1053,gfz2025quvy,2025-08-28T02:22:54.17,49.61,92.572,10.0,,,GFZ,gfz2025quvy,mb,5.47,,Mongolia,
1054,gfz2025quvs,2025-08-28T02:15:42.65,-4.52,104.756,197.4,,,GFZ,gfz2025quvs,mb,4.84,,"Southern Sumatra, Indonesia",
1055,gfz2025qutv,2025-08-28T01:18:33.07,29.719,141.224,120.5,,,GFZ,gfz2025qutv,mb,4.6,,"Southeast of Honshu, Japan",
1056,gfz2025qtwj,2025-08-27T13:27:09.32,36.404,71.483,100.3,,,GFZ,gfz2025qtwj,mb,5.39,,Afghanistan-Tajikistan Border Region,
1057,gfz2025qtvv,2025-08-27T13:10:59.91,24.865,121.96,106.7,,,GFZ,gfz2025qtvv,Mw,5.31,,Taiwan,
1058,gfz2025qtqe,2025-08-27T10:20:04.12,3.533,65.42,10.0,,,GFZ,gfz2025qtqe,mb,5.23,,Carlsberg Ridge,
1059,gfz2025qtmn,2025-08-27T08:28:48.06,51.762,159.221,10.0,,,GFZ,gfz2025qtmn,mb,4.86,,Off East Coast of Kamchatka,
1060,gfz2025qtkt,2025-08-27T07:36:10.71,-31.741,-179.859,424.5,,,GFZ,gfz2025qtkt,mb,4.69,,Kermadec Islands Region,
1061,gfz2025qtkb,2025-08-27T07:14:07.44,51.72,159.923,10.0,,,GFZ,gfz2025qtkb,mb,5.32,,Off East Coast of Kamchatka,
1062,gfz2025qtdi,2025-08-27T03:49:51.43,50.877,157.367,43.2,,,GFZ,gfz2025qtdi,Mw,5.97,,Kuril Islands,
1063,gfz2025qtbf,2025-08-27T02:46:22.44,39.212,28.207,10.0,,,GFZ,gfz2025qtbf,mb,4.32,,Türkiye,
1064,gfz2025qsyt,2025-08-27T01:31:08.55,-5.596,150.874,85.8,,,GFZ,gfz2025qsyt,mb,5.04,,"New Britain Region, Papua New Guinea",
1065,gfz2025qswu,2025-08-27T00:32:36.59,33.049,88.618,10.0,,,GFZ,gfz2025qswu,mb,4.71,,Xizang,
1066,gfz2025qsvw,2025-08-27T00:04:39.62,-61.892,-64.81,10.0,,,GFZ,gfz2025qsvw,mb,5.2,,Drake Passage,
1067,gfz2025qsox,2025-08-26T20:33:33.62,42.719,48.285,10.0,,,GFZ,gfz2025qsox,mb,5.5,,Caspian Sea,
1068,gfz2025qsoj,2025-08-26T20:16:11.36,33.036,88.403,10.0,,,GFZ,gfz2025qsoj,mb,4.83,,Xizang,
1069,gfz2025qsni,2025-08-26T19:45:38.84,8.769,126.578,10.0,,,GFZ,gfz2025qsni,mb,4.98,,"Mindanao, Philippines",
1070,gfz2025qsmi,2025-08-26T19:15:25.2,-6.824,129.501,148.0,,,GFZ,gfz2025qsmi,mb,4.67,,Banda Sea,
1071,gfz2025qske,2025-08-26T18:12:00.94,50.297,19.034,1.0,,,GFZ,gfz2025qske,ML,1.85,,Poland,
1072,gfz2025qscv,2025-08-26T14:26:30.02,-24.016,-67.053,177.8,,,GFZ,gfz2025qscv,mb,4.39,,Chile-Argentina Border Region,
1073,gfz2025qryv,2025-08-26T12:25:28.99,13.569,-90.943,10.0,,,GFZ,gfz2025qryv,mb,4.88,,Near Coast of Guatemala,
1074,gfz2025qrvc,2025-08-26T10:32:22.23,51.914,157.314,36.3,,,GFZ,gfz2025qrvc,mb,4.9,,Near East Coast of Kamchatka,
1075,gfz2025qruk,2025-08-26T10:11:07.81,2.555,128.297,134.7,,,GFZ,gfz2025qruk,mb,4.77,,"Halmahera, Indonesia",
1076,gfz2025qrrj,2025-08-26T08:39:17.81,-6.368,154.511,57.2,,,GFZ,gfz2025qrrj,mb,4.87,,Solomon Islands,
1077,gfz2025qrqe,2025-08-26T08:03:45.73,54.698,-160.127,10.0,,,GFZ,gfz2025qrqe,mb,5.24,,Alaska Peninsula,
1078,gfz2025qrlx,2025-08-26T05:54:25.32,-12.312,166.422,10.0,,,GFZ,gfz2025qrlx,mb,5.17,,Santa Cruz Islands,
1079,gfz2025qrij,2025-08-26T04:07:08.11,38.171,11.487,10.0,,,GFZ,gfz2025qrij,mb,5.01,,"Sicily, Italy",
1080,gfz2025qrei,2025-08-26T02:04:04.33,30.1,84.52,59.1,,,GFZ,gfz2025qrei,mb,4.75,,Xizang,
1081,gfz2025qrdr,2025-08-26T01:44:50.36,2.563,128.413,193.7,,,GFZ,gfz2025qrdr,mb,4.82,,"Halmahera, Indonesia",
1082,gfz2025qrdh,2025-08-26T01:32:49.0000,-17.854,-178.546,588.9,,,GFZ,gfz2025qrdh,Mw,5.57,,Fiji Islands Region,
1083,gfz2025qraj,2025-08-26T00:04:00.35,34.018,87.88,10.0,,,GFZ,gfz2025qraj,mb,5.02,,Xizang,
1084,gfz2025qqws,2025-08-25T22:13:11.95,49.197,156.154,24.0,,,GFZ,gfz2025qqws,Mw,5.61,,Kuril Islands,
1085,gfz2025qqqy,2025-08-25T19:18:23.36,5.403,127.129,116.5,,,GFZ,gfz2025qqqy,mb,5.07,,Philippine Islands Region,
1086,gfz2025qqos,2025-08-25T18:10:59.17,2.281,-80.104,10.0,,,GFZ,gfz2025qqos,mb,4.94,,South of Panama,
1087,gfz2025qqok,2025-08-25T18:01:03.18,-21.815,-68.565,123.2,,,GFZ,gfz2025qqok,mb,4.76,,Chile-Bolivia Border Region,
1088,gfz2025qpsj,2025-08-25T06:53:11.44,-9.255,123.967,10.0,,,GFZ,gfz2025qpsj,mb,4.95,,Timor Region,
1089,gfz2025qpsf,2025-08-25T06:48:35.39,49.358,160.102,10.0,,,GFZ,gfz2025qpsf,Mw,6.11,,East of Kuril Islands,
1090,gfz2025qpmv,2025-08-25T04:00:19.12,53.766,158.791,10.0,,,GFZ,gfz2025qpmv,mb,4.82,,Near East Coast of Kamchatka,
1091,gfz2025qpkn,2025-08-25T02:56:15.5,52.536,160.634,10.0,,,GFZ,gfz2025qpkn,mb,4.8,,Off East Coast of Kamchatka,
1092,gfz2025qoyk,2025-08-24T20:48:59.03,51.762,158.973,35.0,,,GFZ,gfz2025qoyk,mb,4.75,,Near East Coast of Kamchatka,
1093,gfz2025qovh,2025-08-24T19:14:14.67,39.276,28.187,10.0,,,GFZ,gfz2025qovh,mb,4.31,,Türkiye,
1094,gfz2025qouu,2025-08-24T18:58:20.12,39.217,28.232,10.0,,,GFZ,gfz2025qouu,mb,4.63,,Türkiye,
1095,gfz2025qotm,2025-08-24T18:18:56.22,-5.728,154.358,10.0,,,GFZ,gfz2025qotm,mb,5.18,,Solomon Islands,
1096,gfz2025qorq,2025-08-24T17:22:41.51,-2.076,138.807,10.0,,,GFZ,gfz2025qorq,mb,5.0,,"West Papua, Indonesia",
1097,gfz2025qook,2025-08-24T15:45:50.48,-60.144,-61.942,100.2,,,GFZ,gfz2025qook,mb,5.0,,Drake Passage,
1098,gfz2025qoly,2025-08-24T14:30:44.5,-2.145,139.091,10.0,,,GFZ,gfz2025qoly,mb,4.84,,Near North Coast of West Papua,
1099,gfz2025qofd,2025-08-24T11:04:30.5,52.576,160.659,31.0,,,GFZ,gfz2025qofd,mb,5.11,,Off East Coast of Kamchatka,
1100,gfz2025qoer,2025-08-24T10:50:35.49,-2.255,-78.835,113.7,,,GFZ,gfz2025qoer,mb,4.86,,Ecuador,
1101,gfz2025qodt,2025-08-24T10:21:53.05,51.84,158.962,10.0,,,GFZ,gfz2025qodt,mb,5.12,,Near East Coast of Kamchatka,
1102,gfz2025qnzc,2025-08-24T08:01:02.21,-18.577,-176.738,364.7,,,GFZ,gfz2025qnzc,mb,4.93,,Fiji Islands Region,
1103,gfz2025qnug,2025-08-24T05:34:25.62,52.245,160.313,10.0,,,GFZ,gfz2025qnug,mb,5.08,,Off East Coast of Kamchatka,
1104,gfz2025qnrq,2025-08-24T04:15:17.05,45.723,26.79,107.2,,,GFZ,gfz2025qnrq,mb,3.73,,Romania,
1105,gfz2025qnqq,2025-08-24T03:44:08.69,-19.295,-69.229,84.4,,,GFZ,gfz2025qnqq,mb,4.91,,Northern Chile,
1106,gfz2025qnpn,2025-08-24T03:10:40.2,52.215,160.135,31.6,,,GFZ,gfz2025qnpn,Mw,5.36,,Off East Coast of Kamchatka,
1107,gfz2025qnpe,2025-08-24T03:00:00.09,38.098,37.357,10.0,,,GFZ,gfz2025qnpe,mb,4.07,,Türkiye,
1108,gfz2025qnof,2025-08-24T02:31:36.93,51.674,159.47,10.0,,,GFZ,gfz2025qnof,mb,5.17,,Off East Coast of Kamchatka,
1109,gfz2025qnni,2025-08-24T02:04:00.92,51.955,158.373,10.0,,,GFZ,gfz2025qnni,mb,4.9,,Near East Coast of Kamchatka,
1110,gfz2025qnim,2025-08-23T23:37:25.31,18.997,145.739,230.7,,,GFZ,gfz2025qnim,mb,4.79,,Mariana Islands,
1111,gfz2025qneg,2025-08-23T21:29:35.09,52.17,160.36,28.0,,,GFZ,gfz2025qneg,Mw,5.32,,Off East Coast of Kamchatka,
1112,gfz2025qnco,2025-08-23T20:38:43.6,-20.349,-177.534,492.6,,,GFZ,gfz2025qnco,mb,4.85,,Fiji Islands Region,
1113,gfz2025qnbg,2025-08-23T19:58:55.13,51.779,159.945,10.0,,,GFZ,gfz2025qnbg,mb,4.81,,Off East Coast of Kamchatka,
1114,gfz2025qnap,2025-08-23T19:38:13.98,65.766,112.338,10.0,,,GFZ,gfz2025qnap,mb,4.72,,"Northcentral Siberia, Russia",
1115,gfz2025qmzo,2025-08-23T19:06:50.45,41.117,78.597,10.0,,,GFZ,gfz2025qmzo,mb,4.7,,Kyrgyzstan-Xinjiang Border Region,
1116,gfz2025qmtb,2025-08-23T15:49:54.73,-17.328,-172.029,10.0,,,GFZ,gfz2025qmtb,mb,5.42,,Tonga Islands Region,
1117,gfz2025qmmh,2025-08-23T12:24:54.96,2.126,96.675,21.5,,,GFZ,gfz2025qmmh,Mw,5.7,,"Northern Sumatra, Indonesia",
1118,gfz2025qmka,2025-08-23T11:16:06.28,39.233,28.186,10.0,,,GFZ,gfz2025qmka,mb,4.19,,Türkiye,
1119,gfz2025qmga,2025-08-23T09:14:24.76,13.472,-89.843,25.0,,,GFZ,gfz2025qmga,Mw,5.99,,El Salvador,
1120,gfz2025qmfu,2025-08-23T09:07:59.18,-32.476,-71.511,48.2,,,GFZ,gfz2025qmfu,mb,5.01,,Near Coast of Central Chile,
1121,gfz2025qlwj,2025-08-23T04:22:27.35,51.975,160.201,10.0,,,GFZ,gfz2025qlwj,mb,5.35,,Off East Coast of Kamchatka,
1122,gfz2025qlvd,2025-08-23T03:44:14.25,50.943,157.182,45.0,,,GFZ,gfz2025qlvd,Mw,5.44,,Kuril Islands,
1123,gfz2025qlrp,2025-08-23T01:57:33.11,49.823,157.421,10.0,,,GFZ,gfz2025qlrp,mb,4.7,,East of Kuril Islands,
1124,gfz2025qlrf,2025-08-23T01:45:28.18,53.095,161.434,10.0,,,GFZ,gfz2025qlrf,mb,4.74,,Off East Coast of Kamchatka,
